TIMESTAMP,FORECAST
20131104 7:00,0.4373326003551483
20131104 8:00,0.43744176626205444
20131104 9:00,0.4375446140766144
20131104 10:00,0.43764162063598633
20131104 11:00,0.4377330541610718
20131104 12:00,0.4378192126750946
20131104 13:00,0.43790045380592346
20131104 14:00,0.437977135181427
20131104 15:00,0.4380492568016052
20131104 16:00,0.4381173253059387
20131104 17:00,0.43818145990371704
20131104 18:00,0.4382418990135193
20131104 19:00,0.43829891085624695
20131104 20:00,0.43835270404815674
20131104 21:00,0.4384033977985382
20131104 22:00,0.4384511709213257
20131104 23:00,0.4384962022304535
20131105 0:00,0.43853864073753357
20131105 1:00,0.43857866525650024
20131105 2:00,0.4386163353919983
20131105 3:00,0.4386518895626068
20131105 4:00,0.4386853873729706
20131105 5:00,0.4387170672416687
20131105 6:00,0.43874692916870117
20131105 7:00,0.43877503275871277
20131105 8:00,0.43880152702331543
20131105 9:00,0.43882647156715393
20131105 10:00,0.4388500154018402
20131105 11:00,0.4388722777366638
20131105 12:00,0.43889322876930237
20131105 13:00,0.43891292810440063
20131105 14:00,0.43893152475357056
20131105 15:00,0.4389491081237793
20131105 16:00,0.4389656186103821
20131105 17:00,0.43898117542266846
20131105 18:00,0.43899592757225037
20131105 19:00,0.4390098452568054
20131105 20:00,0.4390229284763336
20131105 21:00,0.4390352666378021
20131105 22:00,0.4390468895435333
20131105 23:00,0.4390578269958496
20131106 0:00,0.43906810879707336
20131106 1:00,0.4390779435634613
20131106 2:00,0.4390870928764343
20131106 3:00,0.43909576535224915
20131106 4:00,0.439103901386261
20131106 5:00,0.4391116201877594
20131106 6:00,0.4391188621520996
20131106 7:00,0.439125657081604
20131106 8:00,0.43913212418556213
20131106 9:00,0.4391382038593292
20131106 10:00,0.43914398550987244
20131106 11:00,0.4391493797302246
20131106 12:00,0.4391544461250305
20131106 13:00,0.43915918469429016
20131106 14:00,0.4391637146472931
20131106 15:00,0.4391680061817169
20131106 16:00,0.43917202949523926
20131106 17:00,0.4391757845878601
20131106 18:00,0.43917936086654663
20131106 19:00,0.43918275833129883
20131106 20:00,0.4391859769821167
20131106 21:00,0.43918895721435547
20131106 22:00,0.4391917288303375
20131106 23:00,0.4391944110393524
20131107 0:00,0.439196914434433
20131107 1:00,0.4391992688179016
20131107 2:00,0.4392014741897583
20131107 3:00,0.4392036199569702
20131107 4:00,0.4392055869102478
20131107 5:00,0.4392074942588806
20131107 6:00,0.4392092525959015
20131107 7:00,0.43921083211898804
20131107 8:00,0.43921247124671936
20131107 9:00,0.43921390175819397
20131107 10:00,0.43921536207199097
20131107 11:00,0.43921661376953125
20131107 12:00,0.43921783566474915
20131107 13:00,0.43921902775764465
20131107 14:00,0.4392200708389282
20131107 15:00,0.4392211139202118
20131107 16:00,0.4392220675945282
20131107 17:00,0.4392230212688446
20131107 18:00,0.43922391533851624
20131107 19:00,0.4392246901988983
20131107 20:00,0.4392254948616028
20131107 21:00,0.4392261505126953
20131107 22:00,0.4392268657684326
20131107 23:00,0.43922755122184753
20131108 0:00,0.43922802805900574
20131108 1:00,0.4392285943031311
20131108 2:00,0.4392291009426117
20131108 3:00,0.4392296075820923
20131108 4:00,0.4392301142215729
20131108 5:00,0.43923068046569824
20131108 6:00,0.43923109769821167
20131108 7:00,0.4392315447330475
20131108 8:00,0.43923190236091614
20131108 9:00,0.43923220038414
20131108 10:00,0.43923261761665344
20131108 11:00,0.4392329454421997
20131108 12:00,0.4392332434654236
20131108 13:00,0.43923354148864746
20131108 14:00,0.43923380970954895
20131108 15:00,0.43923401832580566
20131108 16:00,0.43923425674438477
20131108 17:00,0.43923452496528625
20131108 18:00,0.43923473358154297
20131108 19:00,0.4392348527908325
20131108 20:00,0.4392349421977997
20131108 21:00,0.43923506140708923
20131108 22:00,0.4392351508140564
20131108 23:00,0.43923527002334595
20131109 0:00,0.4392354190349579
20131109 1:00,0.4392355680465698
20131109 2:00,0.43923571705818176
20131109 3:00,0.4392358660697937
20131109 4:00,0.439236044883728
20131109 5:00,0.4392361342906952
20131109 6:00,0.43923622369766235
20131109 7:00,0.4392364025115967
20131109 8:00,0.43923649191856384
20131109 9:00,0.439236581325531
20131109 10:00,0.4392366409301758
20131109 11:00,0.43923670053482056
20131109 12:00,0.43923673033714294
20131109 13:00,0.4392368197441101
20131109 14:00,0.43923690915107727
20131109 15:00,0.43923696875572205
20131109 16:00,0.43923696875572205
20131109 17:00,0.43923696875572205
20131109 18:00,0.43923696875572205
20131109 19:00,0.43923696875572205
20131109 20:00,0.43923696875572205
20131109 21:00,0.43923696875572205
20131109 22:00,0.43923696875572205
20131109 23:00,0.43923696875572205
20131110 0:00,0.43923696875572205
20131110 1:00,0.43923696875572205
20131110 2:00,0.43923696875572205
20131110 3:00,0.43923696875572205
20131110 4:00,0.43923696875572205
20131110 5:00,0.43923696875572205
20131110 6:00,0.43923696875572205
20131110 7:00,0.43923696875572205
20131110 8:00,0.43923696875572205
20131110 9:00,0.43923696875572205
20131110 10:00,0.43923696875572205
20131110 11:00,0.43923696875572205
20131110 12:00,0.43923696875572205
20131110 13:00,0.43923696875572205
20131110 14:00,0.43923696875572205
20131110 15:00,0.43923696875572205
20131110 16:00,0.43923696875572205
20131110 17:00,0.43923696875572205
20131110 18:00,0.43923696875572205
20131110 19:00,0.43923696875572205
20131110 20:00,0.43923696875572205
20131110 21:00,0.43923696875572205
20131110 22:00,0.43923696875572205
20131110 23:00,0.43923696875572205
20131111 0:00,0.43923696875572205
20131111 1:00,0.43923696875572205
20131111 2:00,0.43923696875572205
20131111 3:00,0.43923696875572205
20131111 4:00,0.43923696875572205
20131111 5:00,0.43923696875572205
20131111 6:00,0.43923696875572205
20131111 7:00,0.43923696875572205
20131111 8:00,0.43923696875572205
20131111 9:00,0.43923696875572205
20131111 10:00,0.43923696875572205
20131111 11:00,0.43923696875572205
20131111 12:00,0.43923696875572205
20131111 13:00,0.43923696875572205
20131111 14:00,0.43923696875572205
20131111 15:00,0.43923696875572205
20131111 16:00,0.43923696875572205
20131111 17:00,0.43923696875572205
20131111 18:00,0.43923696875572205
20131111 19:00,0.43923696875572205
20131111 20:00,0.43923696875572205
20131111 21:00,0.43923696875572205
20131111 22:00,0.43923696875572205
20131111 23:00,0.43923696875572205
20131112 0:00,0.43923696875572205
20131112 1:00,0.43923696875572205
20131112 2:00,0.43923696875572205
20131112 3:00,0.43923696875572205
20131112 4:00,0.43923696875572205
20131112 5:00,0.43923696875572205
20131112 6:00,0.43923696875572205
20131112 7:00,0.43923696875572205
20131112 8:00,0.43923696875572205
20131112 9:00,0.43923696875572205
20131112 10:00,0.43923696875572205
20131112 11:00,0.43923696875572205
20131112 12:00,0.43923696875572205
20131112 13:00,0.43923696875572205
20131112 14:00,0.43923696875572205
20131112 15:00,0.43923696875572205
20131112 16:00,0.43923696875572205
20131112 17:00,0.43923696875572205
20131112 18:00,0.43923696875572205
20131112 19:00,0.43923696875572205
20131112 20:00,0.43923696875572205
20131112 21:00,0.43923696875572205
20131112 22:00,0.43923696875572205
20131112 23:00,0.43923696875572205
20131113 0:00,0.43923696875572205
20131113 1:00,0.43923696875572205
20131113 2:00,0.43923696875572205
20131113 3:00,0.43923696875572205
20131113 4:00,0.43923696875572205
20131113 5:00,0.43923696875572205
20131113 6:00,0.43923696875572205
20131113 7:00,0.43923696875572205
20131113 8:00,0.43923696875572205
20131113 9:00,0.43923696875572205
20131113 10:00,0.43923696875572205
20131113 11:00,0.43923696875572205
20131113 12:00,0.43923696875572205
20131113 13:00,0.43923696875572205
20131113 14:00,0.43923696875572205
20131113 15:00,0.43923696875572205
20131113 16:00,0.43923696875572205
20131113 17:00,0.43923696875572205
20131113 18:00,0.43923696875572205
20131113 19:00,0.43923696875572205
20131113 20:00,0.43923696875572205
20131113 21:00,0.43923696875572205
20131113 22:00,0.43923696875572205
20131113 23:00,0.43923696875572205
20131114 0:00,0.43923696875572205
20131114 1:00,0.43923696875572205
20131114 2:00,0.43923696875572205
20131114 3:00,0.43923696875572205
20131114 4:00,0.43923696875572205
20131114 5:00,0.43923696875572205
20131114 6:00,0.43923696875572205
20131114 7:00,0.43923696875572205
20131114 8:00,0.43923696875572205
20131114 9:00,0.43923696875572205
20131114 10:00,0.43923696875572205
20131114 11:00,0.43923696875572205
20131114 12:00,0.43923696875572205
20131114 13:00,0.43923696875572205
20131114 14:00,0.43923696875572205
20131114 15:00,0.43923696875572205
20131114 16:00,0.43923696875572205
20131114 17:00,0.43923696875572205
20131114 18:00,0.43923696875572205
20131114 19:00,0.43923696875572205
20131114 20:00,0.43923696875572205
20131114 21:00,0.43923696875572205
20131114 22:00,0.43923696875572205
20131114 23:00,0.43923696875572205
20131115 0:00,0.43923696875572205
20131115 1:00,0.43923696875572205
20131115 2:00,0.43923696875572205
20131115 3:00,0.43923696875572205
20131115 4:00,0.43923696875572205
20131115 5:00,0.43923696875572205
20131115 6:00,0.43923696875572205
20131115 7:00,0.43923696875572205
20131115 8:00,0.43923696875572205
20131115 9:00,0.43923696875572205
20131115 10:00,0.43923696875572205
20131115 11:00,0.43923696875572205
20131115 12:00,0.43923696875572205
20131115 13:00,0.43923696875572205
20131115 14:00,0.43923696875572205
20131115 15:00,0.43923696875572205
20131115 16:00,0.43923696875572205
20131115 17:00,0.43923696875572205
20131115 18:00,0.43923696875572205
20131115 19:00,0.43923696875572205
20131115 20:00,0.43923696875572205
20131115 21:00,0.43923696875572205
20131115 22:00,0.43923696875572205
20131115 23:00,0.43923696875572205
20131116 0:00,0.43923696875572205
20131116 1:00,0.43923696875572205
20131116 2:00,0.43923696875572205
20131116 3:00,0.43923696875572205
20131116 4:00,0.43923696875572205
20131116 5:00,0.43923696875572205
20131116 6:00,0.43923696875572205
20131116 7:00,0.43923696875572205
20131116 8:00,0.43923696875572205
20131116 9:00,0.43923696875572205
20131116 10:00,0.43923696875572205
20131116 11:00,0.43923696875572205
20131116 12:00,0.43923696875572205
20131116 13:00,0.43923696875572205
20131116 14:00,0.43923696875572205
20131116 15:00,0.43923696875572205
20131116 16:00,0.43923696875572205
20131116 17:00,0.43923696875572205
20131116 18:00,0.43923696875572205
20131116 19:00,0.43923696875572205
20131116 20:00,0.43923696875572205
20131116 21:00,0.43923696875572205
20131116 22:00,0.43923696875572205
20131116 23:00,0.43923696875572205
20131117 0:00,0.43923696875572205
20131117 1:00,0.43923696875572205
20131117 2:00,0.43923696875572205
20131117 3:00,0.43923696875572205
20131117 4:00,0.43923696875572205
20131117 5:00,0.43923696875572205
20131117 6:00,0.43923696875572205
20131117 7:00,0.43923696875572205
20131117 8:00,0.43923696875572205
20131117 9:00,0.43923696875572205
20131117 10:00,0.43923696875572205
20131117 11:00,0.43923696875572205
20131117 12:00,0.43923696875572205
20131117 13:00,0.43923696875572205
20131117 14:00,0.43923696875572205
20131117 15:00,0.43923696875572205
20131117 16:00,0.43923696875572205
20131117 17:00,0.43923696875572205
20131117 18:00,0.43923696875572205
20131117 19:00,0.43923696875572205
20131117 20:00,0.43923696875572205
20131117 21:00,0.43923696875572205
20131117 22:00,0.43923696875572205
20131117 23:00,0.43923696875572205
20131118 0:00,0.43923696875572205
20131118 1:00,0.43923696875572205
20131118 2:00,0.43923696875572205
20131118 3:00,0.43923696875572205
20131118 4:00,0.43923696875572205
20131118 5:00,0.43923696875572205
20131118 6:00,0.43923696875572205
20131118 7:00,0.43923696875572205
20131118 8:00,0.43923696875572205
20131118 9:00,0.43923696875572205
20131118 10:00,0.43923696875572205
20131118 11:00,0.43923696875572205
20131118 12:00,0.43923696875572205
20131118 13:00,0.43923696875572205
20131118 14:00,0.43923696875572205
20131118 15:00,0.43923696875572205
20131118 16:00,0.43923696875572205
20131118 17:00,0.43923696875572205
20131118 18:00,0.43923696875572205
20131118 19:00,0.43923696875572205
20131118 20:00,0.43923696875572205
20131118 21:00,0.43923696875572205
20131118 22:00,0.43923696875572205
20131118 23:00,0.43923696875572205
20131119 0:00,0.43923696875572205
20131119 1:00,0.43923696875572205
20131119 2:00,0.43923696875572205
20131119 3:00,0.43923696875572205
20131119 4:00,0.43923696875572205
20131119 5:00,0.43923696875572205
20131119 6:00,0.43923696875572205
20131119 7:00,0.43923696875572205
20131119 8:00,0.43923696875572205
20131119 9:00,0.43923696875572205
20131119 10:00,0.43923696875572205
20131119 11:00,0.43923696875572205
20131119 12:00,0.43923696875572205
20131119 13:00,0.43923696875572205
20131119 14:00,0.43923696875572205
20131119 15:00,0.43923696875572205
20131119 16:00,0.43923696875572205
20131119 17:00,0.43923696875572205
20131119 18:00,0.43923696875572205
20131119 19:00,0.43923696875572205
20131119 20:00,0.43923696875572205
20131119 21:00,0.43923696875572205
20131119 22:00,0.43923696875572205
20131119 23:00,0.43923696875572205
20131120 0:00,0.43923696875572205
20131120 1:00,0.43923696875572205
20131120 2:00,0.43923696875572205
20131120 3:00,0.43923696875572205
20131120 4:00,0.43923696875572205
20131120 5:00,0.43923696875572205
20131120 6:00,0.43923696875572205
20131120 7:00,0.43923696875572205
20131120 8:00,0.43923696875572205
20131120 9:00,0.43923696875572205
20131120 10:00,0.43923696875572205
20131120 11:00,0.43923696875572205
20131120 12:00,0.43923696875572205
20131120 13:00,0.43923696875572205
20131120 14:00,0.43923696875572205
20131120 15:00,0.43923696875572205
20131120 16:00,0.43923696875572205
20131120 17:00,0.43923696875572205
20131120 18:00,0.43923696875572205
20131120 19:00,0.43923696875572205
20131120 20:00,0.43923696875572205
20131120 21:00,0.43923696875572205
20131120 22:00,0.43923696875572205
20131120 23:00,0.43923696875572205
20131121 0:00,0.43923696875572205
20131121 1:00,0.43923696875572205
20131121 2:00,0.43923696875572205
20131121 3:00,0.43923696875572205
20131121 4:00,0.43923696875572205
20131121 5:00,0.43923696875572205
20131121 6:00,0.43923696875572205
20131121 7:00,0.43923696875572205
20131121 8:00,0.43923696875572205
20131121 9:00,0.43923696875572205
20131121 10:00,0.43923696875572205
20131121 11:00,0.43923696875572205
20131121 12:00,0.43923696875572205
20131121 13:00,0.43923696875572205
20131121 14:00,0.43923696875572205
20131121 15:00,0.43923696875572205
20131121 16:00,0.43923696875572205
20131121 17:00,0.43923696875572205
20131121 18:00,0.43923696875572205
20131121 19:00,0.43923696875572205
20131121 20:00,0.43923696875572205
20131121 21:00,0.43923696875572205
20131121 22:00,0.43923696875572205
20131121 23:00,0.43923696875572205
20131122 0:00,0.43923696875572205
20131122 1:00,0.43923696875572205
20131122 2:00,0.43923696875572205
20131122 3:00,0.43923696875572205
20131122 4:00,0.43923696875572205
20131122 5:00,0.43923696875572205
20131122 6:00,0.43923696875572205
20131122 7:00,0.43923696875572205
20131122 8:00,0.43923696875572205
20131122 9:00,0.43923696875572205
20131122 10:00,0.43923696875572205
20131122 11:00,0.43923696875572205
20131122 12:00,0.43923696875572205
20131122 13:00,0.43923696875572205
20131122 14:00,0.43923696875572205
20131122 15:00,0.43923696875572205
20131122 16:00,0.43923696875572205
20131122 17:00,0.43923696875572205
20131122 18:00,0.43923696875572205
20131122 19:00,0.43923696875572205
20131122 20:00,0.43923696875572205
20131122 21:00,0.43923696875572205
20131122 22:00,0.43923696875572205
20131122 23:00,0.43923696875572205
20131123 0:00,0.43923696875572205
20131123 1:00,0.43923696875572205
20131123 2:00,0.43923696875572205
20131123 3:00,0.43923696875572205
20131123 4:00,0.43923696875572205
20131123 5:00,0.43923696875572205
20131123 6:00,0.43923696875572205
20131123 7:00,0.43923696875572205
20131123 8:00,0.43923696875572205
20131123 9:00,0.43923696875572205
20131123 10:00,0.43923696875572205
20131123 11:00,0.43923696875572205
20131123 12:00,0.43923696875572205
20131123 13:00,0.43923696875572205
20131123 14:00,0.43923696875572205
20131123 15:00,0.43923696875572205
20131123 16:00,0.43923696875572205
20131123 17:00,0.43923696875572205
20131123 18:00,0.43923696875572205
20131123 19:00,0.43923696875572205
20131123 20:00,0.43923696875572205
20131123 21:00,0.43923696875572205
20131123 22:00,0.43923696875572205
20131123 23:00,0.43923696875572205
20131124 0:00,0.43923696875572205
20131124 1:00,0.43923696875572205
20131124 2:00,0.43923696875572205
20131124 3:00,0.43923696875572205
20131124 4:00,0.43923696875572205
20131124 5:00,0.43923696875572205
20131124 6:00,0.43923696875572205
20131124 7:00,0.43923696875572205
20131124 8:00,0.43923696875572205
20131124 9:00,0.43923696875572205
20131124 10:00,0.43923696875572205
20131124 11:00,0.43923696875572205
20131124 12:00,0.43923696875572205
20131124 13:00,0.43923696875572205
20131124 14:00,0.43923696875572205
20131124 15:00,0.43923696875572205
20131124 16:00,0.43923696875572205
20131124 17:00,0.43923696875572205
20131124 18:00,0.43923696875572205
20131124 19:00,0.43923696875572205
20131124 20:00,0.43923696875572205
20131124 21:00,0.43923696875572205
20131124 22:00,0.43923696875572205
20131124 23:00,0.43923696875572205
20131125 0:00,0.43923696875572205
20131125 1:00,0.43923696875572205
20131125 2:00,0.43923696875572205
20131125 3:00,0.43923696875572205
20131125 4:00,0.43923696875572205
20131125 5:00,0.43923696875572205
20131125 6:00,0.43923696875572205
20131125 7:00,0.43923696875572205
20131125 8:00,0.43923696875572205
20131125 9:00,0.43923696875572205
20131125 10:00,0.43923696875572205
20131125 11:00,0.43923696875572205
20131125 12:00,0.43923696875572205
20131125 13:00,0.43923696875572205
20131125 14:00,0.43923696875572205
20131125 15:00,0.43923696875572205
20131125 16:00,0.43923696875572205
20131125 17:00,0.43923696875572205
20131125 18:00,0.43923696875572205
20131125 19:00,0.43923696875572205
20131125 20:00,0.43923696875572205
20131125 21:00,0.43923696875572205
20131125 22:00,0.43923696875572205
20131125 23:00,0.43923696875572205
20131126 0:00,0.43923696875572205
20131126 1:00,0.43923696875572205
20131126 2:00,0.43923696875572205
20131126 3:00,0.43923696875572205
20131126 4:00,0.43923696875572205
20131126 5:00,0.43923696875572205
20131126 6:00,0.43923696875572205
20131126 7:00,0.43923696875572205
20131126 8:00,0.43923696875572205
20131126 9:00,0.43923696875572205
20131126 10:00,0.43923696875572205
20131126 11:00,0.43923696875572205
20131126 12:00,0.43923696875572205
20131126 13:00,0.43923696875572205
20131126 14:00,0.43923696875572205
20131126 15:00,0.43923696875572205
20131126 16:00,0.43923696875572205
20131126 17:00,0.43923696875572205
20131126 18:00,0.43923696875572205
20131126 19:00,0.43923696875572205
20131126 20:00,0.43923696875572205
20131126 21:00,0.43923696875572205
20131126 22:00,0.43923696875572205
20131126 23:00,0.43923696875572205
20131127 0:00,0.43923696875572205
20131127 1:00,0.43923696875572205
20131127 2:00,0.43923696875572205
20131127 3:00,0.43923696875572205
20131127 4:00,0.43923696875572205
20131127 5:00,0.43923696875572205
20131127 6:00,0.43923696875572205
20131127 7:00,0.43923696875572205
20131127 8:00,0.43923696875572205
20131127 9:00,0.43923696875572205
20131127 10:00,0.43923696875572205
20131127 11:00,0.43923696875572205
20131127 12:00,0.43923696875572205
20131127 13:00,0.43923696875572205
20131127 14:00,0.43923696875572205
20131127 15:00,0.43923696875572205
20131127 16:00,0.43923696875572205
20131127 17:00,0.43923696875572205
20131127 18:00,0.43923696875572205
20131127 19:00,0.43923696875572205
20131127 20:00,0.43923696875572205
20131127 21:00,0.43923696875572205
20131127 22:00,0.43923696875572205
20131127 23:00,0.43923696875572205
20131128 0:00,0.43923696875572205
20131128 1:00,0.43923696875572205
20131128 2:00,0.43923696875572205
20131128 3:00,0.43923696875572205
20131128 4:00,0.43923696875572205
20131128 5:00,0.43923696875572205
20131128 6:00,0.43923696875572205
20131128 7:00,0.43923696875572205
20131128 8:00,0.43923696875572205
20131128 9:00,0.43923696875572205
20131128 10:00,0.43923696875572205
20131128 11:00,0.43923696875572205
20131128 12:00,0.43923696875572205
20131128 13:00,0.43923696875572205
20131128 14:00,0.43923696875572205
20131128 15:00,0.43923696875572205
20131128 16:00,0.43923696875572205
20131128 17:00,0.43923696875572205
20131128 18:00,0.43923696875572205
20131128 19:00,0.43923696875572205
20131128 20:00,0.43923696875572205
20131128 21:00,0.43923696875572205
20131128 22:00,0.43923696875572205
20131128 23:00,0.43923696875572205
20131129 0:00,0.43923696875572205
20131129 1:00,0.43923696875572205
20131129 2:00,0.43923696875572205
20131129 3:00,0.43923696875572205
20131129 4:00,0.43923696875572205
20131129 5:00,0.43923696875572205
20131129 6:00,0.43923696875572205
20131129 7:00,0.43923696875572205
20131129 8:00,0.43923696875572205
20131129 9:00,0.43923696875572205
20131129 10:00,0.43923696875572205
20131129 11:00,0.43923696875572205
20131129 12:00,0.43923696875572205
20131129 13:00,0.43923696875572205
20131129 14:00,0.43923696875572205
20131129 15:00,0.43923696875572205
20131129 16:00,0.43923696875572205
20131129 17:00,0.43923696875572205
20131129 18:00,0.43923696875572205
20131129 19:00,0.43923696875572205
20131129 20:00,0.43923696875572205
20131129 21:00,0.43923696875572205
20131129 22:00,0.43923696875572205
20131129 23:00,0.43923696875572205
20131130 0:00,0.43923696875572205
20131130 1:00,0.43923696875572205
20131130 2:00,0.43923696875572205
20131130 3:00,0.43923696875572205
20131130 4:00,0.43923696875572205
20131130 5:00,0.43923696875572205
20131130 6:00,0.43923696875572205
20131130 7:00,0.43923696875572205
20131130 8:00,0.43923696875572205
20131130 9:00,0.43923696875572205
20131130 10:00,0.43923696875572205
20131130 11:00,0.43923696875572205
20131130 12:00,0.43923696875572205
20131130 13:00,0.43923696875572205
20131130 14:00,0.43923696875572205
20131130 15:00,0.43923696875572205
20131130 16:00,0.43923696875572205
20131130 17:00,0.43923696875572205
20131130 18:00,0.43923696875572205
20131130 19:00,0.43923696875572205
20131130 20:00,0.43923696875572205
20131130 21:00,0.43923696875572205
20131130 22:00,0.43923696875572205
20131130 23:00,0.43923696875572205
20131201 0:00,0.43923696875572205
